"OID20196","OID20101","OID20207","OID20162","OID20652","OID20715","OID20656","OID20668","OID20697","OID20610","OID20671","OID20666","OID20477","OID20675","OID20693","OID20762","OID20606","OID20574","OID20628","OID20591","OID20586","OID20719","OID20735","OID20611","OID20645","OID20631","OID20694","OID20696","OID20600","OID20655","OID20672","OID20473","OID20650","OID20661","OID20613","OID20624","OID20674","OID20523","OID20724","OID20712","OID20687","OID20621","OID20695","OID21042","OID21124","OID20976","OID20985","OID21030","OID21031","OID21018","OID20955","OID20995","OID20966","OID20953","OID21004","OID21414","OID21402","OID21466","OID21374","OID21375","OID21449","OID21411"
1.3325318,6.8520284,5.12146,3.301728,6.72864,3.021729,7.944743,5.94334,7.6611834,4.020869,5.2157326,6.2907233,2.4738197,4.8013344,5.5797653,3.1755464,4.2253537,4.87328,2.905349,1.7517062,2.0301237,4.838117,6.536149,6.4833217,5.5620427,6.6470857,5.46992,3.0893645,2.6670299,6.860967,11.284553,1.8718194,7.8503046,4.0674834,6.244564,5.398625,5.2455635,6.044341,6.2685804,4.4450593,4.532197,3.4406383,4.2936687,5.0278378,3.081799,4.3125696,3.1318657,5.46739,2.257472,6.457624,4.3542876,4.9375033,4.35891,3.740691,6.804957,3.9368937,4.0698714,8.465042,6.3953094,2.0920694,4.344942,1.2962244
1.3185639,5.268694,5.278912,3.3595247,6.2389164,1.9076818,7.470535,6.019617,5.6267366,3.256322,4.6114464,5.2463207,1.4637654,3.6350892,4.7832656,3.4485931,3.938097,4.835778,3.9942305,1.8250194,2.0263472,4.105091,5.7669506,6.3324695,5.670033,5.8384366,5.2891064,2.9268672,2.3522632,6.220691,10.878482,1.3287345,8.093545,3.560811,6.4066825,5.5432167,4.815899,4.0676584,7.778206,4.416433,4.0532556,4.2491755,4.6138616,4.8663306,2.9681306,3.0990381,2.9258325,2.3000712,7.0892396,5.805667,4.9771557,4.087449,5.9895716,3.4409955,5.616649,4.871181,3.8942306,6.845151,5.983522,3.4566011,4.420225,1.2697251
1.533969,5.2284236,5.7306995,3.4204876,6.2353277,2.1567876,7.4797335,6.966145,5.621664,3.3680842,4.108699,5.2708178,1.6965392,3.7745383,4.8430443,3.3820016,3.5701547,4.689791,3.0235229,1.495576,1.8531456,4.043953,5.836506,6.4546347,5.923381,5.9073677,4.58383,2.7971506,2.592744,6.2072225,10.798217,1.4444978,7.899187,3.928718,5.9651227,5.465493,5.4426045,4.2870755,7.187026,4.743748,3.861943,3.5496194,4.3126025,4.5090384,2.6851478,3.52804,2.9302402,3.0145388,4.028545,5.003952,4.943679,4.853098,4.364187,3.189477,5.9408946,3.955258,2.4096487,7.5595737,5.9898415,3.1754243,4.1327343,0.9204068
1.5385889,6.941002,5.063031,3.5152326,7.214856,3.180279,7.859083,6.1693687,7.1393404,4.128641,6.840764,5.914128,2.526032,4.9695654,5.8863297,3.1783416,4.3661313,4.7506175,3.1827466,1.9821168,1.997462,5.204709,6.5724077,6.2874255,5.921606,7.330722,5.75237,3.6161187,2.7306852,6.958848,10.975867,1.8827823,7.874897,3.9976826,6.488773,5.250074,5.284415,5.5722733,6.634771,4.504409,5.2637496,3.7247508,4.326093,4.6474,3.4442232,4.567276,3.9644618,4.821842,2.4338675,6.363122,4.4091167,5.3520055,4.7798095,3.8400652,6.1647944,4.138605,5.0426784,7.7699523,6.5688906,2.367439,4.78226,2.265963
1.6469632,6.8139067,4.8039103,2.7037761,6.9667225,2.8632114,7.467128,5.8615804,7.413072,3.9994671,4.587648,5.203077,1.9378318,4.295796,4.931339,3.3536022,3.9198723,4.0433803,3.2350812,1.6210032,1.880932,4.5977507,6.3569207,6.436979,5.494466,6.8008375,6.1269665,2.9660482,2.1919909,6.625945,12.449024,1.856766,7.723015,3.6983163,7.0318756,5.1531353,5.1876907,5.040613,6.8687572,4.2192497,4.488286,4.183128,4.4267893,5.8084316,3.0911536,4.2070346,2.822389,3.010861,4.017129,5.422383,4.3697653,4.428886,5.2079186,3.3537798,6.1719847,4.397755,3.5847123,8.287559,5.975974,2.3784058,4.016821,1.5891023
1.2033753,8.274079,3.5554488,3.5414274,6.633205,2.6019783,8.399649,5.997367,8.004274,4.3888574,6.6343713,5.0950594,2.4628053,4.823902,6.4571366,1.98517,4.4555387,5.1229873,2.9485912,1.6975982,1.5823296,4.6744413,6.6894903,5.391946,5.421022,6.9236817,4.991237,3.306389,3.2451239,7.118801,9.788515,1.8835686,7.5822115,3.7185876,5.3932886,4.602848,5.3541193,7.287425,6.530988,4.2491927,5.0677176,3.3402138,4.4492283,4.067501,3.0483563,4.1043158,2.9351592,4.5543866,2.3175173,6.2547264,4.038535,4.8662543,4.3961473,3.9323053,7.2172503,4.0192914,3.9109545,8.034726,6.8901377,2.07908,4.037069,2.4574897
2.5595634,6.0649576,4.6629105,3.830739,6.2690983,3.5213141,7.6100893,6.349722,6.6827736,3.5767741,6.9021034,6.3705573,4.157486,4.3034663,5.27342,3.8371706,3.915544,4.525894,3.473102,1.9585422,2.0602818,4.443757,6.174749,6.1929693,5.2062306,6.455082,5.2168355,3.6490867,2.8832765,6.452648,12.240196,1.8428185,7.68958,4.4008236,6.4094925,5.3426423,5.3808537,4.2996244,7.377891,4.3219786,4.1349015,3.4327703,4.1997495,4.7754755,3.1081102,4.2982793,4.1582236,3.7922015,4.2443995,6.8913302,5.5974264,5.4384923,4.6313825,3.7828145,5.9156694,4.6512394,6.2449937,6.9692235,6.3341765,3.515282,4.73523,3.3630407
2.4057274,5.373978,3.8989923,2.6997006,6.377899,3.576277,6.852141,6.4098444,7.392689,2.9739864,4.3512855,5.290516,2.1784785,4.025088,4.6520314,3.488613,4.1541295,4.0825844,3.2515473,1.6660285,2.2599194,4.6795926,5.96433,6.873911,4.9892817,6.684426,4.972651,3.0816848,2.3205636,5.8945355,7.908987,1.4726379,6.792408,3.8008323,5.8890147,5.135766,5.518903,3.9992585,6.411305,4.716995,4.5497785,3.2510548,3.6917615,5.0322814,3.0579662,4.537156,2.9791195,3.334619,1.9585191,6.614664,3.4252796,4.944961,4.2298064,2.8739042,5.8573065,3.5277386,4.141368,8.737529,4.997237,1.5598071,4.5720444,2.0890331
2.3547924,5.4116287,4.251626,3.1634765,6.0576005,3.254242,7.2939057,6.555875,5.864781,3.2095118,4.260536,6.4071503,1.8168614,3.6894422,4.8566785,3.538161,4.005288,4.361032,3.1793797,2.0001876,2.1968243,4.2037063,5.942318,6.669045,5.2980876,6.659886,5.138224,3.196071,2.5221617,5.9592195,9.436258,1.6853021,7.0289183,3.7161386,5.8915143,5.6147413,5.5530286,3.5901856,6.6262755,4.6552444,4.0605035,3.1766772,4.130446,3.7537565,2.999278,4.2077074,3.166329,3.2211416,2.680233,7.0748477,3.9047894,5.130344,3.9629695,2.9936037,5.7069354,3.665115,5.298171,7.5638623,5.858147,2.090337,4.818801,2.6000023
1.2035517,7.177933,4.236199,3.3215914,6.7615333,2.4851081,8.1104555,6.4071794,8.469664,4.4276576,5.636704,4.8699675,2.0712945,4.1866236,6.1513147,3.9598024,3.7691967,4.6593657,3.805598,1.2653817,1.6163288,4.767206,6.24558,6.5660253,6.164249,6.898219,5.4605436,2.8715742,2.6791952,6.776617,12.105757,1.8887587,7.786,3.3250625,6.906178,5.052522,5.21222,6.5485115,7.5352116,4.1926246,4.706048,3.843675,5.2378254,5.5257883,3.136547,4.004277,2.6039736,3.0167522,5.8928647,5.382102,4.767875,3.7661273,5.588444,4.0609407,7.6826687,5.4241943,3.788111,8.986371,6.442887,3.9251933,4.3132544,1.0867215
